SKU_Code,Design_No.,Stock,Category,Size,Color
JNE3620-KR-S,JNE3620,21,kurta,S,magenta
JNE3620-KR-XL,JNE3620,20,kurta,XL,magenta
JNE3620-KR-XS,JNE3620,1,kurta,XS,magenta
JNE3620-KR-XXL,JNE3620,2,kurta,XXL,magenta
JNE3620-KR-XXXL,JNE3620,2,kurta,XXXL,magenta
JNE3621-KR-L,JNE3621,9,kurta,L,off white
JNE3621-KR-M,JNE3621,4,kurta,M,off white
JNE3621-KR-S,JNE3621,8,kurta,S,off white
JNE3621-KR-XL,JNE3621,5,kurta,XL,off white
JNE3621-KR-XS,JNE3621,18,kurta,XS,off white
JNE3621-KR-XXL,JNE3621,5,kurta,XXL,off white
JNE3621-KR-XXXL,JNE3621,17,kurta,XXXL,off white
JNE3622-KR-L,JNE3622,5,kurta,L,black
JNE3622-KR-M,JNE3622,2,kurta,M,black
JNE3622-KR-S,JNE3622,38,kurta,S,black
JNE3622-KR-XL,JNE3622,1,kurta,XL,black
JNE3622-KR-XS,JNE3622,25,kurta,XS,black
JNE3622-KR-XXL,JNE3622,6,kurta,XXL,black
JNE3622-KR-XXXL,JNE3622,2,kurta,XXXL,black
JNE3623-KR-M,JNE3623,2,kurta,M,green
JNE3623-KR-S,JNE3623,2,kurta,S,green
JNE3623-KR-XS,JNE3623,6,kurta,XS,green
JNE3623-KR-XXXL,JNE3623,8,kurta,XXXL,green
JNE3624-KR-S,JNE3624,3,kurta,S,taupe
JNE3624-KR-XL,JNE3624,1,kurta,XL,taupe
JNE3624-KR-XXL,JNE3624,1,kurta,XXL,taupe
JNE3625-DR-L,JNE3625,5,dress,L,peach
JNE3625-DR-M,JNE3625,9,dress,M,peach
JNE3625-DR-S,JNE3625,32,dress,S,peach
JNE3625-DR-XL,JNE3625,8,dress,XL,peach
JNE3625-DR-XS,JNE3625,38,dress,XS,peach
JNE3625-DR-XXL,JNE3625,21,dress,XXL,peach
JNE3625-DR-XXXL,JNE3625,31,dress,XXXL,peach
JNE3626-KR-L,JNE3626,1,kurta,L,black
JNE3626-KR-M,JNE3626,2,kurta,M,black
JNE3626-KR-S,JNE3626,4,kurta,S,black
JNE3626-KR-XL,JNE3626,1,kurta,XL,black
JNE3626-KR-XXL,JNE3626,2,kurta,XXL,black
JNE3627-KR-L,JNE3627,2,kurta,L,turquoise blue
JNE3627-KR-M,JNE3627,4,kurta,M,turquoise blue
JNE3627-KR-S,JNE3627,3,kurta,S,turquoise blue
JNE3627-KR-XL,JNE3627,4,kurta,XL,turquoise blue
JNE3627-KR-XS,JNE3627,7,kurta,XS,turquoise blue
JNE3627-KR-XXL,JNE3627,3,kurta,XXL,turquoise blue
JNE3627-KR-XXXL,JNE3627,2,kurta,XXXL,turquoise blue
JNE3628-KR-L,JNE3628,3,kurta,L,brown
JNE3628-KR-M,JNE3628,2,kurta,M,brown
JNE3628-KR-S,JNE3628,37,kurta,S,brown
JNE3628-KR-XL,JNE3628,2,kurta,XL,brown
JNE3628-KR-XS,JNE3628,56,kurta,XS,brown
JNE3628-KR-XXL,JNE3628,6,kurta,XXL,brown
JNE3628-KR-XXXL,JNE3628,34,kurta,XXXL,brown
JNE3629-KR-L,JNE3629,3,kurta,L,green
JNE3629-KR-M,JNE3629,1,kurta,M,green
JNE3629-KR-S,JNE3629,10,kurta,S,green
JNE3629-KR-XL,JNE3629,2,kurta,XL,green
JNE3629-KR-XS,JNE3629,21,kurta,XS,green
JNE3629-KR-XXL,JNE3629,1,kurta,XXL,green
JNE3629-KR-XXXL,JNE3629,7,kurta,XXXL,green
JNE3630-KR-L,JNE3630,11,kurta,L,blue
JNE3630-KR-M,JNE3630,9,kurta,M,blue
JNE3630-KR-S,JNE3630,16,kurta,S,blue
JNE3630-KR-XL,JNE3630,8,kurta,XL,blue
JNE3630-KR-XS,JNE3630,17,kurta,XS,blue
JNE3630-KR-XXL,JNE3630,4,kurta,XXL,blue
JNE3630-KR-XXXL,JNE3630,4,kurta,XXXL,blue
JNE3631-DR-L,JNE3631,1,dress,L,blue
JNE3631-DR-M,JNE3631,2,dress,M,blue
JNE3631-DR-S,JNE3631,5,dress,S,blue
JNE3631-DR-XL,JNE3631,2,dress,XL,blue
JNE3631-DR-XS,JNE3631,4,dress,XS,blue
JNE3631-DR-XXL,JNE3631,2,dress,XXL,blue
JNE3631-DR-XXXL,JNE3631,2,dress,XXXL,blue
JNE3633-KR-L,JNE3633,52,kurta,L,green
JNE3633-KR-M,JNE3633,55,kurta,M,green
JNE3633-KR-S,JNE3633,30,kurta,S,green
JNE3633-KR-XL,JNE3633,27,kurta,XL,green
JNE3633-KR-XS,JNE3633,8,kurta,XS,green
JNE3633-KR-XXL,JNE3633,11,kurta,XXL,green
JNE3633-KR-XXXL,JNE3633,13,kurta,XXXL,green
JNE3634-KR-L,JNE3634,19,kurta,L,teal
JNE3634-KR-M,JNE3634,21,kurta,M,teal
JNE3634-KR-S,JNE3634,54,kurta,S,teal
JNE3634-KR-XL,JNE3634,9,kurta,XL,teal
JNE3634-KR-XS,JNE3634,29,kurta,XS,teal
JNE3634-KR-XXL,JNE3634,103,kurta,XXL,teal
JNE3634-KR-XXXL,JNE3634,3,kurta,XXXL,teal
JNE3635-KR-L,JNE3635,105,kurta,L,maroon
JNE3635-KR-M,JNE3635,102,kurta,M,maroon
JNE3635-KR-S,JNE3635,101,kurta,S,maroon
JNE3635-KR-XL,JNE3635,88,kurta,XL,maroon
JNE3635-KR-XS,JNE3635,23,kurta,XS,maroon
JNE3635-KR-XXL,JNE3635,87,kurta,XXL,maroon
JNE3635-KR-XXXL,JNE3635,7,kurta,XXXL,maroon
JNE3636-KR-L,JNE3636,51,kurta,L,maroon
JNE3636-KR-M,JNE3636,62,kurta,M,maroon
JNE3636-KR-S,JNE3636,14,kurta,S,maroon
JNE3636-KR-XL,JNE3636,61,kurta,XL,maroon
JNE3636-KR-XS,JNE3636,7,kurta,XS,maroon
JNE3636-KR-XXL,JNE3636,74,kurta,XXL,maroon
JNE3636-KR-XXXL,JNE3636,8,kurta,XXXL,maroon
JNE3637-KR-L,JNE3637,2,kurta,L,charcoal
JNE3637-KR-M,JNE3637,11,kurta,M,charcoal
JNE3637-KR-S,JNE3637,53,kurta,S,charcoal
JNE3637-KR-XL,JNE3637,1,kurta,XL,charcoal
JNE3637-KR-XS,JNE3637,27,kurta,XS,charcoal
JNE3637-KR-XXL,JNE3637,2,kurta,XXL,charcoal
JNE3637-KR-XXXL,JNE3637,12,kurta,XXXL,charcoal
JNE3638-KR-L,JNE3638,58,kurta,L,orange
JNE3638-KR-M,JNE3638,72,kurta,M,orange
JNE3638-KR-S,JNE3638,28,kurta,S,orange
JNE3638-KR-XL,JNE3638,73,kurta,XL,orange
JNE3638-KR-XS,JNE3638,37,kurta,XS,orange
JNE3638-KR-XXL,JNE3638,21,kurta,XXL,orange
JNE3638-KR-XXXL,JNE3638,29,kurta,XXXL,orange
JNE3639-TP-L,JNE3639,30,top,L,maroon
JNE3639-TP-M,JNE3639,8,top,M,maroon
JNE3639-TP-S,JNE3639,10,top,S,maroon
JNE3639-TP-XL,JNE3639,5,top,XL,maroon
JNE3639-TP-XS,JNE3639,21,top,XS,maroon
JNE3639-TP-XXL,JNE3639,15,top,XXL,maroon
JNE3640-TP-L,JNE3640,61,top,L,green
JNE3640-TP-M,JNE3640,56,top,M,green
JNE3640-TP-S,JNE3640,6,top,S,green
JNE3640-TP-XL,JNE3640,6,top,XL,green
JNE3640-TP-XS,JNE3640,18,top,XS,green
JNE3640-TP-XXL,JNE3640,3,top,XXL,green
JNE3641-TP-S,JNE3641,4,top,S,black
JNE3641-TP-XS,JNE3641,3,top,XS,black
JNE3641-TP-XXL,JNE3641,2,top,XXL,black
JNE3642-TP-L,JNE3642,2,top,L,peach
JNE3642-TP-XL,JNE3642,3,top,XL,peach
JNE3642-TP-XS,JNE3642,3,top,XS,peach
JNE3642-TP-XXL,JNE3642,3,top,XXL,peach
JNE3643-TP-M,JNE3643,1,top,M,cream
JNE3643-TP-S,JNE3643,2,top,S,cream
JNE3643-TP-XL,JNE3643,2,top,XL,cream
JNE3643-TP-XS,JNE3643,4,top,XS,cream
JNE3643-TP-XXL,JNE3643,2,top,XXL,cream
JNE3644-TP-L,JNE3644,1,top,L,blue
JNE3644-TP-S,JNE3644,1,top,S,blue
JNE3644-TP-XL,JNE3644,3,top,XL,blue
JNE3644-TP-XS,JNE3644,1,top,XS,blue
JNE3644-TP-XXL,JNE3644,3,top,XXL,blue
JNE3645-TP-L,JNE3645,205,top,L,red
JNE3645-TP-M,JNE3645,214,top,M,red
JNE3645-TP-S,JNE3645,315,top,S,red
JNE3645-TP-XL,JNE3645,81,top,XL,red
JNE3645-TP-XS,JNE3645,288,top,XS,red
JNE3645-TP-XXL,JNE3645,99,top,XXL,red
JNE3647-TP-L,JNE3647,1,top,L,pink
JNE3647-TP-M,JNE3647,2,top,M,pink
JNE3647-TP-S,JNE3647,2,top,S,pink
JNE3647-TP-XL,JNE3647,1,top,XL,pink
JNE3647-TP-XS,JNE3647,6,top,XS,pink
JNE3647-TP-XXL,JNE3647,1,top,XXL,pink
JNE3648-TP-L,JNE3648,6,top,L,cream
JNE3648-TP-M,JNE3648,3,top,M,cream
JNE3648-TP-S,JNE3648,7,top,S,cream
JNE3648-TP-XL,JNE3648,5,top,XL,cream
JNE3648-TP-XS,JNE3648,4,top,XS,cream
JNE3648-TP-XXL,JNE3648,7,top,XXL,cream
JNE3649-TP-L,JNE3649,1,top,L,black
JNE3649-TP-S,JNE3649,2,top,S,black
JNE3649-TP-XL,JNE3649,3,top,XL,black
JNE3649-TP-XS,JNE3649,4,top,XS,black
JNE3649-TP-XXL,JNE3649,2,top,XXL,black
JNE3651-TP-L,JNE3651,19,top,L,maroon
JNE3651-TP-M,JNE3651,7,top,M,maroon
JNE3651-TP-S,JNE3651,11,top,S,maroon
JNE3651-TP-XL,JNE3651,3,top,XL,maroon
JNE3651-TP-XS,JNE3651,19,top,XS,maroon
JNE3651-TP-XXL,JNE3651,6,top,XXL,maroon
JNE3652-TP-L,JNE3652,9,top,L,off white
JNE3652-TP-M,JNE3652,3,top,M,off white
JNE3652-TP-S,JNE3652,2,top,S,off white
JNE3652-TP-XL,JNE3652,5,top,XL,off white
JNE3652-TP-XS,JNE3652,2,top,XS,off white
JNE3652-TP-XXL,JNE3652,4,top,XXL,off white
JNE3652-TP-XXXL,JNE3652,1,top,XXXL,off white
JNE3653-TP-L,JNE3653,2,top,L,cream
JNE3653-TP-M,JNE3653,1,top,M,cream
JNE3653-TP-XL,JNE3653,4,top,XL,cream
JNE3653-TP-XS,JNE3653,3,top,XS,cream
JNE3653-TP-XXL,JNE3653,3,top,XXL,cream
JNE3654-TP-L,JNE3654,7,top,L,blue
JNE3654-TP-M,JNE3654,4,top,M,blue
JNE3654-TP-S,JNE3654,2,top,S,blue
JNE3654-TP-XL,JNE3654,11,top,XL,blue
JNE3654-TP-XS,JNE3654,3,top,XS,blue
JNE3654-TP-XXL,JNE3654,4,top,XXL,blue
JNE3655-TP-L,JNE3655,27,top,L,blue
JNE3655-TP-M,JNE3655,1,top,M,blue
JNE3655-TP-S,JNE3655,12,top,S,blue
JNE3655-TP-XL,JNE3655,33,top,XL,blue
JNE3655-TP-XS,JNE3655,8,top,XS,blue
JNE3655-TP-XXL,JNE3655,35,top,XXL,blue
JNE3656-TP-L,JNE3656,70,top,L,black
JNE3656-TP-M,JNE3656,52,top,M,black
JNE3656-TP-S,JNE3656,49,top,S,black
JNE3656-TP-XL,JNE3656,67,top,XL,black
JNE3656-TP-XS,JNE3656,26,top,XS,black
JNE3656-TP-XXL,JNE3656,54,top,XXL,black
JNE3657-TP-L,JNE3657,2,top,L,black
JNE3657-TP-M,JNE3657,2,top,M,black
JNE3657-TP-XL,JNE3657,2,top,XL,black
JNE3657-TP-XS,JNE3657,3,top,XS,black
JNE3657-TP-XXL,JNE3657,2,top,XXL,black
JNE3658-TP-L,JNE3658,6,top,L,white
JNE3658-TP-M,JNE3658,3,top,M,white
JNE3658-TP-S,JNE3658,5,top,S,white
JNE3658-TP-XL,JNE3658,21,top,XL,white
JNE3658-TP-XS,JNE3658,2,top,XS,white
JNE3658-TP-XXL,JNE3658,4,top,XXL,white
JNE3659-TP-L,JNE3659,29,top,L,teal
JNE3659-TP-M,JNE3659,123,top,M,teal
JNE3659-TP-S,JNE3659,77,top,S,teal
JNE3659-TP-XL,JNE3659,76,top,XL,teal
JNE3659-TP-XS,JNE3659,12,top,XS,teal
JNE3659-TP-XXL,JNE3659,47,top,XXL,teal
JNE3660-TP-L,JNE3660,16,top,L,sky blue
JNE3660-TP-M,JNE3660,11,top,M,sky blue
JNE3660-TP-S,JNE3660,17,top,S,sky blue
JNE3660-TP-XL,JNE3660,19,top,XL,sky blue
JNE3660-TP-XS,JNE3660,10,top,XS,sky blue
JNE3660-TP-XXL,JNE3660,11,top,XXL,sky blue
JNE3661-TP-L,JNE3661,2,top,L,pink
JNE3661-TP-XL,JNE3661,5,top,XL,pink
JNE3661-TP-XS,JNE3661,2,top,XS,pink
JNE3661-TP-XXL,JNE3661,5,top,XXL,pink
JNE3662-TP-L,JNE3662,1,top,L,peach
JNE3662-TP-M,JNE3662,2,top,M,peach
JNE3662-TP-S,JNE3662,4,top,S,peach
JNE3662-TP-XL,JNE3662,2,top,XL,peach
JNE3662-TP-XS,JNE3662,6,top,XS,peach
JNE3662-TP-XXL,JNE3662,4,top,XXL,peach
JNE3663-TP-L,JNE3663,2,top,L,grey
JNE3663-TP-M,JNE3663,3,top,M,grey
JNE3663-TP-S,JNE3663,1,top,S,grey
JNE3663-TP-XL,JNE3663,1,top,XL,grey
JNE3663-TP-XXL,JNE3663,2,top,XXL,grey
JNE3664-TP-L,JNE3664,2,top,L,green
JNE3664-TP-M,JNE3664,2,top,M,green
JNE3664-TP-S,JNE3664,8,top,S,green
JNE3664-TP-XL,JNE3664,2,top,XL,green
JNE3664-TP-XS,JNE3664,11,top,XS,green
JNE3665-TP-L,JNE3665,43,top,L,grey
JNE3665-TP-M,JNE3665,39,top,M,grey
JNE3665-TP-S,JNE3665,1,top,S,grey
JNE3665-TP-XL,JNE3665,5,top,XL,grey
JNE3665-TP-XS,JNE3665,8,top,XS,grey
JNE3665-TP-XXL,JNE3665,5,top,XXL,grey
JNE3666-TP-L,JNE3666,2,top,L,beige
JNE3666-TP-M,JNE3666,2,top,M,beige
JNE3666-TP-S,JNE3666,3,top,S,beige
JNE3666-TP-XL,JNE3666,5,top,XL,beige
JNE3666-TP-XXL,JNE3666,17,top,XXL,beige
JNE3667-TP-L,JNE3667,3,top,L,mustard
JNE3667-TP-M,JNE3667,4,top,M,mustard
JNE3667-TP-S,JNE3667,6,top,S,mustard
JNE3667-TP-XL,JNE3667,7,top,XL,mustard
JNE3667-TP-XS,JNE3667,5,top,XS,mustard
JNE3667-TP-XXL,JNE3667,4,top,XXL,mustard
JNE3668-TP-L,JNE3668,2,top,L,maroon
JNE3668-TP-M,JNE3668,7,top,M,maroon
JNE3668-TP-S,JNE3668,6,top,S,maroon
JNE3668-TP-XL,JNE3668,2,top,XL,maroon
JNE3668-TP-XS,JNE3668,13,top,XS,maroon
JNE3668-TP-XXL,JNE3668,2,top,XXL,maroon
JNE3669-TU-L,JNE3669,1,tunic,L,blue
JNE3669-TU-M,JNE3669,2,tunic,M,blue
JNE3669-TU-S,JNE3669,3,tunic,S,blue
JNE3669-TU-XL,JNE3669,3,tunic,XL,blue
JNE3669-TU-XS,JNE3669,2,tunic,XS,blue
JNE3669-TU-XXL,JNE3669,3,tunic,XXL,blue
JNE3669-TU-XXXL,JNE3669,3,tunic,XXXL,blue
JNE3670-TU-L,JNE3670,3,tunic,L,white
JNE3670-TU-M,JNE3670,2,tunic,M,white
JNE3670-TU-S,JNE3670,3,tunic,S,white
JNE3670-TU-XL,JNE3670,4,tunic,XL,white
JNE3670-TU-XS,JNE3670,5,tunic,XS,white
JNE3670-TU-XXL,JNE3670,2,tunic,XXL,white
JNE3670-TU-XXXL,JNE3670,2,tunic,XXXL,white
JNE3671-TU-L,JNE3671,3,tunic,L,pink
JNE3671-TU-M,JNE3671,7,tunic,M,pink
JNE3671-TU-S,JNE3671,8,tunic,S,pink
JNE3671-TU-XL,JNE3671,14,tunic,XL,pink
JNE3671-TU-XS,JNE3671,4,tunic,XS,pink
JNE3671-TU-XXL,JNE3671,3,tunic,XXL,pink
JNE3671-TU-XXXL,JNE3671,6,tunic,XXXL,pink
JNE3672-TU-L,JNE3672,2,top,L,red
JNE3672-TU-M,JNE3672,1,top,M,red
JNE3672-TU-S,JNE3672,3,top,S,red
JNE3672-TU-XS,JNE3672,10,top,XS,red
JNE3672-TU-XXL,JNE3672,3,top,XXL,red
JNE3672-TU-XXXL,JNE3672,3,top,XXXL,red
JNE3673-TU-L,JNE3673,1,top,L,mustard
JNE3673-TU-M,JNE3673,6,top,M,mustard
JNE3673-TU-S,JNE3673,3,top,S,mustard
JNE3673-TU-XL,JNE3673,3,top,XL,mustard
JNE3673-TU-XS,JNE3673,11,top,XS,mustard
JNE3673-TU-XXL,JNE3673,2,top,XXL,mustard
JNE3673-TU-XXXL,JNE3673,2,top,XXXL,mustard
JNE3674-TU-L,JNE3674,29,top,L,black
JNE3674-TU-M,JNE3674,130,top,M,black
JNE3674-TU-S,JNE3674,12,top,S,black
JNE3674-TU-XL,JNE3674,63,top,XL,black
JNE3674-TU-XS,JNE3674,9,top,XS,black
JNE3674-TU-XXL,JNE3674,38,top,XXL,black
JNE3674-TU-XXXL,JNE3674,32,top,XXXL,black
JNE3675-TU-L,JNE3675,37,tunic,L,pink
JNE3675-TU-M,JNE3675,16,tunic,M,pink
JNE3675-TU-S,JNE3675,30,tunic,S,pink
JNE3675-TU-XL,JNE3675,23,tunic,XL,pink
JNE3675-TU-XS,JNE3675,20,tunic,XS,pink
JNE3675-TU-XXL,JNE3675,17,tunic,XXL,pink
JNE3675-TU-XXXL,JNE3675,35,tunic,XXXL,pink
JNE3676-TU-L,JNE3676,79,tunic,L,red
JNE3676-TU-M,JNE3676,4,tunic,M,red
JNE3676-TU-S,JNE3676,42,tunic,S,red
JNE3676-TU-XL,JNE3676,43,tunic,XL,red
JNE3676-TU-XS,JNE3676,10,tunic,XS,red
JNE3676-TU-XXL,JNE3676,4,tunic,XXL,red
JNE3676-TU-XXXL,JNE3676,1,tunic,XXXL,red
JNE3678-TU-L,JNE3678,3,tunic,L,blue
JNE3678-TU-M,JNE3678,2,tunic,M,blue
JNE3678-TU-S,JNE3678,7,tunic,S,blue
JNE3678-TU-XL,JNE3678,4,tunic,XL,blue
JNE3678-TU-XS,JNE3678,7,tunic,XS,blue
JNE3678-TU-XXL,JNE3678,3,tunic,XXL,blue
JNE3678-TU-XXXL,JNE3678,3,tunic,XXXL,blue
JNE3679-TU-L,JNE3679,3,tunic,L,blue
JNE3679-TU-M,JNE3679,1,tunic,M,blue
JNE3679-TU-S,JNE3679,2,tunic,S,blue
JNE3679-TU-XL,JNE3679,2,tunic,XL,blue
JNE3679-TU-XS,JNE3679,2,tunic,XS,blue
JNE3679-TU-XXL,JNE3679,2,tunic,XXL,blue
JNE3679-TU-XXXL,JNE3679,2,tunic,XXXL,blue
JNE3680-TU-L,JNE3680,157,tunic,L,grey
JNE3680-TU-M,JNE3680,106,tunic,M,grey
JNE3680-TU-S,JNE3680,73,tunic,S,grey
JNE3680-TU-XL,JNE3680,145,tunic,XL,grey
JNE3680-TU-XS,JNE3680,51,tunic,XS,grey
JNE3680-TU-XXL,JNE3680,78,tunic,XXL,grey
JNE3680-TU-XXXL,JNE3680,9,tunic,XXXL,grey
JNE3683-TU-M,JNE3683,2,tunic,M,pink
JNE3683-TU-S,JNE3683,1,tunic,S,pink
JNE3683-TU-XL,JNE3683,1,tunic,XL,pink
JNE3683-TU-XS,JNE3683,7,tunic,XS,pink
JNE3683-TU-XXL,JNE3683,2,tunic,XXL,pink
JNE3683-TU-XXXL,JNE3683,3,tunic,XXXL,pink
JNE3684-TU-L,JNE3684,2,tunic,L,red
JNE3684-TU-M,JNE3684,3,tunic,M,red
JNE3684-TU-S,JNE3684,5,tunic,S,red
JNE3684-TU-XL,JNE3684,2,tunic,XL,red
JNE3684-TU-XS,JNE3684,9,tunic,XS,red
JNE3684-TU-XXXL,JNE3684,1,tunic,XXXL,red
JNE3686-TU-L,JNE3686,3,tunic,L,white
JNE3686-TU-M,JNE3686,2,tunic,M,white
JNE3686-TU-S,JNE3686,3,tunic,S,white
JNE3686-TU-XL,JNE3686,2,tunic,XL,white
JNE3686-TU-XS,JNE3686,1,tunic,XS,white
JNE3686-TU-XXL,JNE3686,5,tunic,XXL,white
JNE3686-TU-XXXL,JNE3686,2,tunic,XXXL,white
JNE3687-TU-L,JNE3687,37,tunic,L,black
JNE3687-TU-M,JNE3687,41,tunic,M,black
JNE3687-TU-S,JNE3687,35,tunic,S,black
JNE3687-TU-XL,JNE3687,9,tunic,XL,black
JNE3687-TU-XS,JNE3687,19,tunic,XS,black
JNE3687-TU-XXL,JNE3687,11,tunic,XXL,black
JNE3687-TU-XXXL,JNE3687,22,tunic,XXXL,black
JNE3688-TU-L,JNE3688,38,tunic,L,green
JNE3688-TU-M,JNE3688,49,tunic,M,green
JNE3688-TU-S,JNE3688,57,tunic,S,green
JNE3688-TU-XL,JNE3688,39,tunic,XL,green
JNE3688-TU-XS,JNE3688,2,tunic,XS,green
JNE3688-TU-XXL,JNE3688,22,tunic,XXL,green
JNE3688-TU-XXXL,JNE3688,22,tunic,XXXL,green
JNE3689-TU-M,JNE3689,3,tunic,M,navy blue
JNE3689-TU-S,JNE3689,3,tunic,S,navy blue
JNE3689-TU-XL,JNE3689,17,tunic,XL,navy blue
JNE3689-TU-XS,JNE3689,3,tunic,XS,navy blue
JNE3689-TU-XXL,JNE3689,12,tunic,XXL,navy blue
JNE3689-TU-XXXL,JNE3689,15,tunic,XXXL,navy blue
JNE3690-TU-L,JNE3690,38,tunic,L,maroon
JNE3690-TU-M,JNE3690,51,tunic,M,maroon
JNE3690-TU-S,JNE3690,144,tunic,S,maroon
JNE3690-TU-XL,JNE3690,38,tunic,XL,maroon
JNE3690-TU-XS,JNE3690,105,tunic,XS,maroon
JNE3690-TU-XXL,JNE3690,11,tunic,XXL,maroon
JNE3690-TU-XXXL,JNE3690,6,tunic,XXXL,maroon
JNE3691-TU-L,JNE3691,9,tunic,L,maroon
JNE3691-TU-M,JNE3691,7,tunic,M,maroon
JNE3691-TU-S,JNE3691,6,tunic,S,maroon
JNE3691-TU-XL,JNE3691,3,tunic,XL,maroon
JNE3691-TU-XS,JNE3691,11,tunic,XS,maroon
JNE3691-TU-XXL,JNE3691,6,tunic,XXL,maroon
JNE3691-TU-XXXL,JNE3691,12,tunic,XXXL,maroon
JNE3693-KR-L,JNE3693,1,kurta,L,grey
JNE3693-KR-M,JNE3693,2,kurta,M,grey
JNE3693-KR-S,JNE3693,2,kurta,S,grey
JNE3693-KR-XL,JNE3693,1,kurta,XL,grey
JNE3693-KR-XXL,JNE3693,2,kurta,XXL,grey
JNE3694-KR-L,JNE3694,1,kurta,L,cream
JNE3694-KR-M,JNE3694,7,kurta,M,cream
JNE3694-KR-S,JNE3694,6,kurta,S,cream
JNE3694-KR-XL,JNE3694,4,kurta,XL,cream
JNE3694-KR-XXL,JNE3694,6,kurta,XXL,cream
JNE3695-KR-L,JNE3695,2,kurta,L,yellow
JNE3695-KR-M,JNE3695,5,kurta,M,yellow
JNE3695-KR-S,JNE3695,6,kurta,S,yellow
JNE3695-KR-XL,JNE3695,3,kurta,XL,yellow
JNE3695-KR-XXL,JNE3695,2,kurta,XXL,yellow
JNE3697-KR-L,JNE3697,40,kurta,L,mauve
JNE3697-KR-M,JNE3697,81,kurta,M,mauve
JNE3697-KR-S,JNE3697,18,kurta,S,mauve
JNE3697-KR-XL,JNE3697,69,kurta,XL,mauve
JNE3697-KR-XXL,JNE3697,81,kurta,XXL,mauve
JNE3698-KR-L,JNE3698,2,kurta,L,white
JNE3698-KR-M,JNE3698,3,kurta,M,white
JNE3698-KR-S,JNE3698,38,kurta,S,white
JNE3698-KR-XL,JNE3698,6,kurta,XL,white
JNE3698-KR-XXL,JNE3698,16,kurta,XXL,white
JNE3700-KR-L,JNE3700,12,kurta,L,green
JNE3700-KR-M,JNE3700,26,kurta,M,green
JNE3700-KR-S,JNE3700,20,kurta,S,green
JNE3700-KR-XL,JNE3700,22,kurta,XL,green
JNE3700-KR-XXL,JNE3700,32,kurta,XXL,green
JNE3701-KR-L,JNE3701,111,kurta,L,orange
JNE3701-KR-M,JNE3701,129,kurta,M,orange
JNE3701-KR-S,JNE3701,123,kurta,S,orange
JNE3701-KR-XL,JNE3701,80,kurta,XL,orange
JNE3701-KR-XS,JNE3701,43,kurta,XS,orange
JNE3701-KR-XXL,JNE3701,88,kurta,XXL,orange
JNE3701-KR-XXXL,JNE3701,9,kurta,XXXL,orange
JNE3702-KR-L,JNE3702,29,kurta,L,light green
JNE3702-KR-M,JNE3702,36,kurta,M,light green
JNE3702-KR-S,JNE3702,57,kurta,S,light green
JNE3702-KR-XL,JNE3702,29,kurta,XL,light green
JNE3702-KR-XS,JNE3702,66,kurta,XS,light green
JNE3702-KR-XXL,JNE3702,51,kurta,XXL,light green
JNE3702-KR-XXXL,JNE3702,9,kurta,XXXL,light green
JNE3703-KR-L,JNE3703,3,kurta,L,green
JNE3703-KR-M,JNE3703,5,kurta,M,green
JNE3703-KR-S,JNE3703,14,kurta,S,green
JNE3703-KR-XL,JNE3703,6,kurta,XL,green
JNE3703-KR-XS,JNE3703,4,kurta,XS,green
JNE3703-KR-XXL,JNE3703,5,kurta,XXL,green
JNE3703-KR-XXXL,JNE3703,3,kurta,XXXL,green
JNE3704-KR-L,JNE3704,19,kurta,L,brown
JNE3704-KR-M,JNE3704,19,kurta,M,brown
JNE3704-KR-S,JNE3704,4,kurta,S,brown
JNE3704-KR-XL,JNE3704,17,kurta,XL,brown
JNE3704-KR-XS,JNE3704,19,kurta,XS,brown
JNE3704-KR-XXL,JNE3704,10,kurta,XXL,brown
JNE3704-KR-XXXL,JNE3704,2,kurta,XXXL,brown
JNE3706-DR-L,JNE3706,3,dress,L,cream
JNE3706-DR-M,JNE3706,3,dress,M,cream
JNE3706-DR-S,JNE3706,24,dress,S,cream
JNE3706-DR-XL,JNE3706,5,dress,XL,cream
JNE3706-DR-XS,JNE3706,38,dress,XS,cream
JNE3706-DR-XXL,JNE3706,3,dress,XXL,cream
JNE3706-DR-XXXL,JNE3706,2,dress,XXXL,cream
JNE3707-DR-L,JNE3707,9,dress,L,cream
JNE3707-DR-M,JNE3707,5,dress,M,cream
JNE3707-DR-S,JNE3707,27,dress,S,cream
JNE3707-DR-XL,JNE3707,19,dress,XL,cream
JNE3707-DR-XS,JNE3707,40,dress,XS,cream
JNE3707-DR-XXL,JNE3707,19,dress,XXL,cream
JNE3707-DR-XXXL,JNE3707,5,dress,XXXL,cream
JNE3708-TU-L,JNE3708,72,tunic,L,white
JNE3708-TU-M,JNE3708,96,tunic,M,white
JNE3708-TU-S,JNE3708,27,tunic,S,white
JNE3708-TU-XL,JNE3708,45,tunic,XL,white
JNE3708-TU-XS,JNE3708,24,tunic,XS,white
JNE3708-TU-XXL,JNE3708,11,tunic,XXL,white
JNE3708-TU-XXXL,JNE3708,27,tunic,XXXL,white
JNE3709-DR-L,JNE3709,2,dress,L,mustard
JNE3709-DR-M,JNE3709,1,dress,M,mustard
JNE3709-DR-S,JNE3709,3,dress,S,mustard
JNE3709-DR-XL,JNE3709,3,dress,XL,mustard
JNE3709-DR-XS,JNE3709,2,dress,XS,mustard
